date,product_id,category,region,store_format,base_price,cost,price,competitor_price,discount_pct,promo_flag,holiday_flag,inflation_index,unemployment_index,stock,quantity,revenue,margin
2025-04-03,SKU013,Dairy,KwaZulu-Natal,Supermarket,72.4,42.9,75.89,77.57,0.0,0,0,100.78,30.99,241,182,13811.98,6004.18
2025-04-04,SKU013,Dairy,Western Cape,Supermarket,72.4,42.9,70.06,72.47,0.0323,0,1,100.91,30.82,294,222,15553.32,6029.52
2025-04-05,SKU013,Dairy,Gauteng,Supermarket,72.4,42.9,78.19,77.1,0.0,0,1,101.66,30.66,169,169,13214.109999999999,5964.01
2025-04-06,SKU013,Dairy,Gauteng,Hyper,72.4,42.9,66.14,74.63,0.0865,0,1,101.0,30.77,305,257,16997.98,5972.68
2025-04-07,SKU013,Dairy,Western Cape,Convenience,72.4,42.9,66.85,74.64,0.0767,0,0,100.5,30.95,203,146,9760.099999999999,3496.6999999999994
2025-04-08,SKU013,Dairy,Western Cape,Hyper,72.4,42.9,71.97,72.72,0.0059,0,0,101.26,30.61,259,196,14106.119999999999,5697.72
2025-04-09,SKU013,Dairy,Western Cape,Supermarket,72.4,42.9,69.97,72.51,0.0336,0,0,100.8,30.83,244,171,11964.869999999999,4628.97
2025-04-10,SKU013,Dairy,KwaZulu-Natal,Hyper,72.4,42.9,77.95,76.75,0.0,0,0,100.83,30.88,158,158,12316.1,5537.900000000001
2025-04-11,SKU013,Dairy,Western Cape,Convenience,72.4,42.9,79.11,72.72,0.0,0,1,100.55,30.74,171,150,11866.5,5431.5
2025-04-12,SKU013,Dairy,KwaZulu-Natal,Supermarket,72.4,42.9,65.77,74.35,0.0915,0,1,100.96,30.82,203,203,13351.31,4642.61
2025-04-13,SKU013,Dairy,KwaZulu-Natal,Hyper,72.4,42.9,78.93,77.81,0.0,0,1,101.05,30.5,195,195,15391.350000000002,7025.850000000001
2025-04-14,SKU013,Dairy,KwaZulu-Natal,Hyper,72.4,42.9,66.56,77.27,0.0807,0,0,101.09,30.57,240,197,13112.32,4661.02
2025-04-15,SKU013,Dairy,Gauteng,Convenience,72.4,42.9,70.56,73.07,0.0255,0,0,100.87,30.61,161,132,9313.92,3651.1200000000003
2025-04-16,SKU013,Dairy,KwaZulu-Natal,Supermarket,72.4,42.9,77.84,78.66,0.0,0,0,101.45,30.61,160,131,10197.04,4577.14
2025-04-17,SKU013,Dairy,Western Cape,Convenience,72.4,42.9,65.69,72.86,0.0927,0,0,100.97,30.46,133,133,8736.77,3031.0699999999997
2025-04-18,SKU013,Dairy,Western Cape,Supermarket,72.4,42.9,66.58,73.66,0.0803,1,1,101.18,30.36,322,204,13582.32,4830.72
2025-04-19,SKU013,Dairy,Gauteng,Convenience,72.4,42.9,64.4,72.41,0.1105,1,1,100.78,30.46,282,225,14490.000000000002,4837.500000000002
2025-04-20,SKU013,Dairy,Gauteng,Supermarket,72.4,42.9,72.73,73.88,0.0,0,1,100.81,30.5,304,202,14691.460000000001,6025.660000000001
2025-04-21,SKU013,Dairy,KwaZulu-Natal,Supermarket,72.4,42.9,77.07,74.27,0.0,0,0,101.49,30.19,201,183,14103.81,6253.109999999999
2025-04-22,SKU013,Dairy,Western Cape,Supermarket,72.4,42.9,78.9,75.17,0.0,0,0,100.92,30.42,247,173,13649.7,6228.000000000001
2025-04-23,SKU013,Dairy,Western Cape,Supermarket,72.4,42.9,65.47,74.77,0.0957,0,0,100.97,30.26,296,233,15254.51,5258.81
2025-04-24,SKU013,Dairy,Western Cape,Supermarket,72.4,42.9,79.03,72.69,0.0,0,0,101.17,30.22,182,153,12091.59,5527.89
2025-04-25,SKU013,Dairy,KwaZulu-Natal,Supermarket,72.4,42.9,72.9,76.36,0.0,0,1,101.57,30.28,241,152,11080.800000000001,4560.000000000001
2025-04-26,SKU013,Dairy,Western Cape,Hyper,72.4,42.9,73.56,72.08,0.0,0,1,100.91,30.27,318,202,14859.12,6193.320000000001
2025-04-27,SKU013,Dairy,Western Cape,Hyper,72.4,42.9,72.98,73.29,0.0,0,1,100.76,30.37,305,200,14596.0,6016.000000000001
2025-04-28,SKU013,Dairy,Gauteng,Supermarket,72.4,42.9,79.55,71.57,0.0,0,0,101.38,30.3,142,142,11296.1,5204.3
2025-04-29,SKU013,Dairy,KwaZulu-Natal,Convenience,72.4,42.9,65.93,79.03,0.0894,0,0,100.95,30.43,187,164,10812.52,3776.9200000000014
2025-04-30,SKU013,Dairy,Western Cape,Supermarket,72.4,42.9,74.6,72.89,0.0,0,0,100.77,30.1,215,172,12831.199999999999,5452.4
2025-05-01,SKU013,Dairy,Gauteng,Convenience,72.4,42.9,76.81,78.28,0.0,0,0,101.5,30.13,165,119,9140.39,4035.2900000000004
2025-05-02,SKU013,Dairy,KwaZulu-Natal,Convenience,72.4,42.9,77.7,74.03,0.0,0,0,101.77,30.11,193,144,11188.800000000001,5011.200000000001
2025-05-03,SKU013,Dairy,KwaZulu-Natal,Hyper,72.4,42.9,66.51,72.04,0.0813,0,0,101.45,29.85,336,231,15363.810000000001,5453.910000000002
2025-05-04,SKU013,Dairy,KwaZulu-Natal,Supermarket,72.4,42.9,70.6,70.45,0.0248,0,0,101.14,29.86,232,152,10731.199999999999,4210.4
2025-05-05,SKU013,Dairy,Gauteng,Supermarket,72.4,42.9,61.74,73.8,0.1472,1,0,101.36,29.95,267,218,13459.32,4107.120000000001
2025-05-06,SKU013,Dairy,KwaZulu-Natal,Supermarket,72.4,42.9,70.99,72.53,0.0194,0,0,101.45,29.91,184,175,12423.25,4915.749999999999
2025-05-07,SKU013,Dairy,KwaZulu-Natal,Supermarket,72.4,42.9,74.54,78.12,0.0,0,0,101.57,29.92,212,153,11404.62,4840.920000000001
2025-05-08,SKU013,Dairy,Gauteng,Hyper,72.4,42.9,54.11,78.94,0.2526,1,0,101.51,29.81,322,309,16719.99,3463.8900000000003
2025-05-09,SKU013,Dairy,Gauteng,Supermarket,72.4,42.9,69.83,74.87,0.0355,1,0,101.54,29.95,203,167,11661.61,4497.31
2025-05-10,SKU013,Dairy,KwaZulu-Natal,Convenience,72.4,42.9,60.59,74.03,0.1631,1,0,101.77,29.94,176,167,10118.53,2954.230000000001
2025-05-11,SKU013,Dairy,Gauteng,Supermarket,72.4,42.9,77.36,72.09,0.0,0,0,101.01,29.77,185,173,13383.28,5961.58
2025-05-12,SKU013,Dairy,Gauteng,Supermarket,72.4,42.9,77.96,73.7,0.0,0,0,101.0,29.5,192,161,12551.56,5644.659999999999
2025-05-13,SKU013,Dairy,KwaZulu-Natal,Supermarket,72.4,42.9,78.12,71.49,0.0,0,0,100.78,29.67,135,127,9921.24,4472.9400000000005
2025-05-14,SKU013,Dairy,Western Cape,Supermarket,72.4,42.9,77.06,72.84,0.0,0,0,101.05,29.7,169,156,12021.36,5328.960000000001
2025-05-15,SKU013,Dairy,KwaZulu-Natal,Supermarket,72.4,42.9,78.94,69.95,0.0,0,0,101.56,29.53,194,151,11919.94,5442.04
2025-05-16,SKU013,Dairy,Gauteng,Supermarket,72.4,42.9,67.92,77.3,0.0619,0,0,101.59,29.6,242,200,13584.0,5004.000000000001
2025-05-17,SKU013,Dairy,KwaZulu-Natal,Supermarket,72.4,42.9,71.03,75.94,0.0189,0,0,101.24,29.43,202,144,10228.32,4050.7200000000003
2025-05-18,SKU013,Dairy,KwaZulu-Natal,Supermarket,72.4,42.9,67.39,75.17,0.0692,0,0,101.4,29.67,199,162,10917.18,3967.38
2025-05-19,SKU013,Dairy,Gauteng,Hyper,72.4,42.9,67.87,72.86,0.0626,0,0,101.65,29.44,252,218,14795.660000000002,5443.460000000001
2025-05-20,SKU013,Dairy,Western Cape,Hyper,72.4,42.9,79.03,71.42,0.0,0,0,102.16,29.61,201,161,12723.83,5816.93
2025-05-21,SKU013,Dairy,Western Cape,Hyper,72.4,42.9,77.59,73.36,0.0,0,0,100.99,29.59,201,168,13035.12,5827.920000000001
2025-05-22,SKU013,Dairy,KwaZulu-Natal,Supermarket,72.4,42.9,62.21,71.3,0.1407,1,0,101.88,29.22,334,192,11944.32,3707.5200000000004
2025-05-23,SKU013,Dairy,Western Cape,Supermarket,72.4,42.9,74.22,73.13,0.0,0,0,101.88,29.37,206,169,12543.18,5293.08
2025-05-24,SKU013,Dairy,Western Cape,Convenience,72.4,42.9,76.42,72.37,0.0,0,0,101.73,29.67,178,146,11157.32,4893.92
2025-05-25,SKU013,Dairy,Gauteng,Hyper,72.4,42.9,72.3,77.22,0.0013,0,0,101.43,29.33,284,237,17135.1,6967.799999999999
2025-05-26,SKU013,Dairy,Gauteng,Supermarket,72.4,42.9,78.11,72.04,0.0,0,0,102.03,29.66,156,156,12185.16,5492.76
2025-05-27,SKU013,Dairy,Western Cape,Hyper,72.4,42.9,65.29,75.87,0.0982,1,0,101.68,29.3,319,230,15016.7,5149.700000000002
2025-05-28,SKU013,Dairy,KwaZulu-Natal,Supermarket,72.4,42.9,69.88,72.26,0.0347,0,0,101.57,29.35,143,143,9992.84,3858.1399999999994
2025-05-29,SKU013,Dairy,Gauteng,Supermarket,72.4,42.9,69.75,75.27,0.0366,0,0,101.61,29.55,225,199,13880.25,5343.150000000001
2025-05-30,SKU013,Dairy,Western Cape,Supermarket,72.4,42.9,79.12,74.44,0.0,0,0,101.72,29.18,222,160,12659.2,5795.200000000001
2025-05-31,SKU013,Dairy,Western Cape,Supermarket,72.4,42.9,73.54,70.71,0.0,1,0,101.27,29.28,363,220,16178.800000000001,6740.800000000002
2025-06-01,SKU013,Dairy,Western Cape,Convenience,72.4,42.9,68.44,75.64,0.0547,1,0,101.93,29.13,167,152,10402.88,3882.08
2025-06-02,SKU013,Dairy,Gauteng,Supermarket,72.4,42.9,65.6,73.62,0.0939,0,0,101.83,29.2,204,204,13382.4,4630.799999999999
2025-06-03,SKU013,Dairy,Gauteng,Supermarket,72.4,42.9,62.32,73.57,0.1392,1,0,101.62,29.05,341,268,16701.76,5204.56
2025-06-04,SKU013,Dairy,Gauteng,Supermarket,72.4,42.9,79.3,73.71,0.0,0,0,101.77,29.13,182,141,11181.3,5132.4
2025-06-05,SKU013,Dairy,Gauteng,Hyper,72.4,42.9,69.24,70.76,0.0436,0,0,101.81,29.27,212,211,14609.64,5557.739999999999
2025-06-06,SKU013,Dairy,Gauteng,Supermarket,72.4,42.9,69.72,77.26,0.037,0,0,101.41,29.17,204,178,12410.16,4773.96
2025-06-07,SKU013,Dairy,Gauteng,Supermarket,72.4,42.9,76.07,74.69,0.0,0,0,100.85,29.16,219,187,14225.089999999998,6202.789999999999
2025-06-08,SKU013,Dairy,Gauteng,Convenience,72.4,42.9,74.6,74.56,0.0,0,0,101.71,29.26,148,124,9250.4,3930.7999999999993
2025-06-09,SKU013,Dairy,Gauteng,Convenience,72.4,42.9,71.56,77.45,0.0116,1,0,101.39,28.98,243,168,12022.08,4814.880000000001
2025-06-10,SKU013,Dairy,KwaZulu-Natal,Supermarket,72.4,42.9,70.13,78.24,0.0314,0,0,102.2,28.91,271,172,12062.359999999999,4683.5599999999995
2025-06-11,SKU013,Dairy,KwaZulu-Natal,Supermarket,72.4,42.9,75.38,69.78,0.0,0,0,101.17,29.23,153,139,10477.82,4514.719999999999
2025-06-12,SKU013,Dairy,Western Cape,Convenience,72.4,42.9,79.2,74.07,0.0,0,0,101.99,28.96,113,113,8949.6,4101.900000000001
2025-06-13,SKU013,Dairy,Western Cape,Supermarket,72.4,42.9,67.13,77.89,0.0728,0,0,102.34,28.85,241,151,10136.63,3658.7299999999996
2025-06-14,SKU013,Dairy,Gauteng,Hyper,72.4,42.9,68.89,78.3,0.0485,0,0,102.41,29.02,163,163,11229.07,4236.37
2025-06-15,SKU013,Dairy,Gauteng,Convenience,72.4,42.9,55.92,73.23,0.2276,1,0,101.72,29.29,264,214,11966.880000000001,2786.2800000000007
2025-06-16,SKU013,Dairy,Gauteng,Hyper,72.4,42.9,60.9,75.68,0.1589,1,0,101.72,28.89,353,251,15285.9,4518.0
2025-06-17,SKU013,Dairy,Gauteng,Convenience,72.4,42.9,62.7,70.36,0.134,1,0,101.78,28.76,244,182,11411.4,3603.600000000001
2025-06-18,SKU013,Dairy,Gauteng,Convenience,72.4,42.9,67.81,75.44,0.0634,0,0,101.92,29.01,206,170,11527.7,4234.700000000001
2025-06-19,SKU013,Dairy,Gauteng,Hyper,72.4,42.9,55.01,74.38,0.2401,1,0,101.54,28.84,245,244,13422.439999999999,2954.8399999999997
2025-06-20,SKU013,Dairy,Gauteng,Hyper,72.4,42.9,64.46,67.73,0.1097,1,0,101.69,29.02,249,212,13665.519999999999,4570.719999999999
2025-06-21,SKU013,Dairy,Gauteng,Convenience,72.4,42.9,74.11,73.89,0.0,0,0,101.61,28.86,130,115,8522.65,3589.15
2025-06-22,SKU013,Dairy,Western Cape,Supermarket,72.4,42.9,75.23,74.14,0.0,0,0,101.77,28.9,164,151,11359.730000000001,4881.830000000001
2025-06-23,SKU013,Dairy,KwaZulu-Natal,Supermarket,72.4,42.9,67.97,72.8,0.0612,0,0,102.16,28.98,221,168,11418.96,4211.76
2025-06-24,SKU013,Dairy,Gauteng,Convenience,72.4,42.9,71.79,79.18,0.0084,0,0,101.5,28.8,114,114,8184.06,3293.460000000001
2025-06-25,SKU013,Dairy,KwaZulu-Natal,Supermarket,72.4,42.9,70.05,72.53,0.0325,0,0,102.39,28.98,167,145,10157.25,3936.75
2025-06-26,SKU013,Dairy,Gauteng,Supermarket,72.4,42.9,67.96,76.64,0.0613,1,0,101.95,29.01,188,188,12776.48,4711.279999999999
2025-06-27,SKU013,Dairy,Gauteng,Supermarket,72.4,42.9,74.02,75.77,0.0,0,0,102.09,28.81,182,156,11547.119999999999,4854.719999999999
2025-06-28,SKU013,Dairy,Gauteng,Supermarket,72.4,42.9,68.04,76.38,0.0602,0,0,102.32,28.77,239,179,12179.160000000002,4500.060000000001
2025-06-29,SKU013,Dairy,Western Cape,Supermarket,72.4,42.9,76.19,73.42,0.0,0,0,101.84,28.79,148,108,8228.52,3595.3199999999997
2025-06-30,SKU013,Dairy,KwaZulu-Natal,Supermarket,72.4,42.9,75.27,75.49,0.0,0,0,102.12,28.85,172,140,10537.8,4531.799999999999
2025-07-01,SKU013,Dairy,Western Cape,Hyper,72.4,42.9,70.5,71.04,0.0262,0,0,102.74,28.71,218,171,12055.5,4719.6
2025-07-02,SKU013,Dairy,Western Cape,Supermarket,72.4,42.9,72.04,76.23,0.005,0,0,102.15,28.62,231,174,12534.960000000001,5070.3600000000015
2025-07-03,SKU013,Dairy,Gauteng,Supermarket,72.4,42.9,75.67,77.68,0.0,0,0,101.73,29.03,198,151,11426.17,4948.27
2025-07-04,SKU013,Dairy,Gauteng,Supermarket,72.4,42.9,74.02,75.15,0.0,0,0,101.87,28.87,172,155,11473.099999999999,4823.599999999999
2025-07-05,SKU013,Dairy,Gauteng,Convenience,72.4,42.9,65.99,72.83,0.0886,0,0,102.77,28.7,252,152,10030.48,3509.6799999999994
2025-07-06,SKU013,Dairy,Gauteng,Supermarket,72.4,42.9,72.24,73.74,0.0023,1,0,102.16,28.78,322,211,15242.64,6190.739999999999
2025-07-07,SKU013,Dairy,Western Cape,Supermarket,72.4,42.9,67.75,78.95,0.0642,0,0,102.09,28.53,149,148,10027.0,3677.8
2025-07-08,SKU013,Dairy,KwaZulu-Natal,Hyper,72.4,42.9,64.91,77.66,0.1034,1,0,102.27,29.07,223,188,12203.08,4137.879999999999
2025-07-09,SKU013,Dairy,Western Cape,Hyper,72.4,42.9,67.73,73.31,0.0645,0,0,101.75,28.9,173,173,11717.29,4295.590000000001
2025-07-10,SKU013,Dairy,Western Cape,Convenience,72.4,42.9,78.35,74.61,0.0,0,0,102.39,28.84,149,116,9088.599999999999,4112.2
2025-07-11,SKU013,Dairy,Western Cape,Convenience,72.4,42.9,70.1,76.5,0.0318,0,0,102.2,28.66,191,116,8131.599999999999,3155.1999999999994
2025-07-12,SKU013,Dairy,Western Cape,Hyper,72.4,42.9,56.21,76.02,0.2236,1,0,102.14,28.5,382,246,13827.66,3274.2600000000007
2025-07-13,SKU013,Dairy,Gauteng,Convenience,72.4,42.9,56.43,75.8,0.2206,1,0,102.3,28.8,170,163,9198.09,2205.3900000000003
2025-07-14,SKU013,Dairy,Gauteng,Supermarket,72.4,42.9,74.26,74.66,0.0,0,0,102.22,28.95,169,143,10619.18,4484.480000000001
2025-07-15,SKU013,Dairy,Gauteng,Supermarket,72.4,42.9,65.59,72.06,0.0941,0,0,102.26,28.93,250,153,10035.27,3471.5700000000006
2025-07-16,SKU013,Dairy,Gauteng,Convenience,72.4,42.9,76.59,77.2,0.0,0,0,102.21,28.76,125,113,8654.67,3806.9700000000007
2025-07-17,SKU013,Dairy,Western Cape,Supermarket,72.4,42.9,59.95,75.9,0.172,1,0,102.34,28.71,236,187,11210.65,3188.350000000001
2025-07-18,SKU013,Dairy,Gauteng,Hyper,72.4,42.9,79.2,76.7,0.0,0,0,102.19,28.9,193,153,12117.6,5553.900000000001
2025-07-19,SKU013,Dairy,Gauteng,Supermarket,72.4,42.9,70.22,76.23,0.0302,0,0,101.88,28.66,201,157,11024.539999999999,4289.24
2025-07-20,SKU013,Dairy,KwaZulu-Natal,Supermarket,72.4,42.9,69.17,71.85,0.0446,0,0,102.55,29.12,196,142,9822.14,3730.3400000000006
2025-07-21,SKU013,Dairy,KwaZulu-Natal,Supermarket,72.4,42.9,78.42,73.54,0.0,0,0,101.75,29.04,117,114,8939.880000000001,4049.28
2025-07-22,SKU013,Dairy,Gauteng,Hyper,72.4,42.9,68.46,70.86,0.0544,0,0,102.58,28.97,249,190,13007.4,4856.399999999999
2025-07-23,SKU013,Dairy,KwaZulu-Natal,Supermarket,72.4,42.9,66.14,72.22,0.0864,1,0,102.41,28.87,203,154,10185.56,3578.9600000000005
2025-07-24,SKU013,Dairy,Western Cape,Supermarket,72.4,42.9,71.96,75.75,0.0061,0,0,102.55,28.76,142,138,9930.48,4010.2799999999993
2025-07-25,SKU013,Dairy,Gauteng,Supermarket,72.4,42.9,72.48,77.75,0.0,0,0,101.74,28.94,205,161,11669.28,4762.380000000001
2025-07-26,SKU013,Dairy,Gauteng,Supermarket,72.4,42.9,72.19,74.66,0.0029,0,0,101.92,29.07,170,150,10828.5,4393.5
2025-07-27,SKU013,Dairy,Western Cape,Supermarket,72.4,42.9,69.6,77.89,0.0387,0,0,102.33,28.96,178,148,10300.8,3951.5999999999995
2025-07-28,SKU013,Dairy,Gauteng,Hyper,72.4,42.9,71.22,75.52,0.0163,0,0,102.73,29.14,206,203,14457.66,5748.96
2025-07-29,SKU013,Dairy,KwaZulu-Natal,Supermarket,72.4,42.9,72.09,76.65,0.0043,0,0,102.22,29.01,165,140,10092.6,4086.600000000001
2025-07-30,SKU013,Dairy,Western Cape,Supermarket,72.4,42.9,66.59,74.78,0.0802,0,0,102.82,29.35,178,163,10854.17,3861.4700000000007
2025-07-31,SKU013,Dairy,Western Cape,Hyper,72.4,42.9,75.93,74.39,0.0,0,0,102.17,28.95,182,163,12376.590000000002,5383.890000000001
2025-08-01,SKU013,Dairy,Western Cape,Supermarket,72.4,42.9,79.47,71.92,0.0,0,0,102.07,28.99,139,138,10966.86,5046.66
2025-08-02,SKU013,Dairy,KwaZulu-Natal,Supermarket,72.4,42.9,58.05,75.51,0.1982,1,0,102.09,29.1,152,136,7894.799999999999,2060.3999999999996
2025-08-03,SKU013,Dairy,KwaZulu-Natal,Supermarket,72.4,42.9,76.23,71.57,0.0,0,0,102.48,28.98,138,113,8613.99,3766.2900000000004
2025-08-04,SKU013,Dairy,KwaZulu-Natal,Supermarket,72.4,42.9,71.55,73.98,0.0117,1,0,102.03,29.1,148,148,10589.4,4240.2
2025-08-05,SKU013,Dairy,Gauteng,Supermarket,72.4,42.9,70.56,78.46,0.0254,0,0,102.44,29.06,203,155,10936.800000000001,4287.3
2025-08-06,SKU013,Dairy,Gauteng,Supermarket,72.4,42.9,77.38,73.47,0.0,0,0,102.4,29.15,161,122,9440.359999999999,4206.5599999999995
2025-08-07,SKU013,Dairy,KwaZulu-Natal,Supermarket,72.4,42.9,71.82,73.24,0.008,0,0,102.23,29.26,98,98,7038.36,2834.1599999999994
2025-08-08,SKU013,Dairy,Western Cape,Supermarket,72.4,42.9,75.15,80.31,0.0,0,0,102.65,29.25,174,136,10220.400000000001,4386.000000000001
2025-08-09,SKU013,Dairy,Western Cape,Hyper,72.4,42.9,67.31,71.84,0.0702,0,0,102.5,29.48,164,164,11038.84,4003.2400000000007
2025-08-10,SKU013,Dairy,Gauteng,Supermarket,72.4,42.9,79.49,74.49,0.0,0,0,102.66,29.14,186,117,9300.33,4281.03
2025-08-11,SKU013,Dairy,Western Cape,Hyper,72.4,42.9,74.89,77.29,0.0,0,0,102.12,29.11,168,119,8911.91,3806.8100000000004
2025-08-12,SKU013,Dairy,Gauteng,Supermarket,72.4,42.9,68.29,77.15,0.0568,0,0,102.57,29.58,179,158,10789.820000000002,4011.6200000000013
2025-08-13,SKU013,Dairy,Gauteng,Convenience,72.4,42.9,62.24,73.25,0.1403,1,0,103.0,29.27,152,150,9336.0,2901.0000000000005
2025-08-14,SKU013,Dairy,Gauteng,Convenience,72.4,42.9,66.13,77.91,0.0866,0,0,101.98,29.13,144,100,6613.0,2322.9999999999995
2025-08-15,SKU013,Dairy,Gauteng,Supermarket,72.4,42.9,78.93,74.02,0.0,0,0,102.31,29.53,119,109,8603.37,3927.270000000001
2025-08-16,SKU013,Dairy,KwaZulu-Natal,Supermarket,72.4,42.9,73.43,72.34,0.0,0,0,102.68,29.21,128,108,7930.4400000000005,3297.2400000000007
2025-08-17,SKU013,Dairy,Western Cape,Supermarket,72.4,42.9,71.41,74.73,0.0137,0,0,101.71,29.81,190,120,8569.199999999999,3421.2
2025-08-18,SKU013,Dairy,Western Cape,Supermarket,72.4,42.9,73.51,71.83,0.0,0,0,102.05,29.5,184,131,9629.810000000001,4009.9100000000008
2025-08-19,SKU013,Dairy,Gauteng,Supermarket,72.4,42.9,78.39,71.23,0.0,0,0,102.38,29.51,112,112,8779.68,3974.88
2025-08-20,SKU013,Dairy,Western Cape,Convenience,72.4,42.9,70.16,71.72,0.031,0,0,102.41,29.66,145,112,7857.92,3053.12
2025-08-21,SKU013,Dairy,KwaZulu-Natal,Hyper,72.4,42.9,60.06,75.35,0.1704,1,0,102.67,29.59,168,168,10090.08,2882.8800000000006
2025-08-22,SKU013,Dairy,KwaZulu-Natal,Convenience,72.4,42.9,74.65,76.56,0.0,0,0,102.48,29.6,138,104,7763.6,3302.000000000001
2025-08-23,SKU013,Dairy,Gauteng,Supermarket,72.4,42.9,74.37,71.38,0.0,0,0,102.56,29.6,215,154,11452.980000000001,4846.380000000001
2025-08-24,SKU013,Dairy,Western Cape,Hyper,72.4,42.9,78.94,75.61,0.0,0,0,103.02,29.59,220,127,10025.38,4577.08
2025-08-25,SKU013,Dairy,Western Cape,Supermarket,72.4,42.9,68.03,72.8,0.0604,0,0,102.04,29.53,201,138,9388.14,3467.9400000000005
2025-08-26,SKU013,Dairy,Gauteng,Supermarket,72.4,42.9,77.69,76.71,0.0,0,0,102.43,29.92,181,129,10022.01,4487.91
2025-08-27,SKU013,Dairy,Western Cape,Convenience,72.4,42.9,62.47,74.21,0.1371,1,0,102.54,29.65,212,129,8058.63,2524.53
2025-08-28,SKU013,Dairy,Western Cape,Supermarket,72.4,42.9,72.47,77.48,0.0,0,0,103.01,29.54,168,133,9638.51,3932.81
2025-01-01,SKU014,Household,Gauteng,Supermarket,113.65,85.9,116.84,114.51,0.0,0,0,99.8,30.08,221,180,21031.2,5569.2
2025-01-02,SKU014,Household,Gauteng,Supermarket,113.65,85.9,123.73,110.04,0.0,0,0,100.31,29.95,151,151,18683.23,5712.33
2025-01-03,SKU014,Household,Gauteng,Supermarket,113.65,85.9,122.45,108.65,0.0,0,0,99.96,29.93,240,148,18122.600000000002,5409.4
2025-01-04,SKU014,Household,Gauteng,Convenience,113.65,85.9,104.8,112.36,0.0779,0,0,100.17,29.99,218,160,16768.0,3023.9999999999986
2025-01-05,SKU014,Household,KwaZulu-Natal,Hyper,113.65,85.9,109.53,108.48,0.0363,0,0,100.11,30.0,226,182,19934.46,4300.659999999999
2025-01-06,SKU014,Household,Gauteng,Supermarket,113.65,85.9,101.71,109.44,0.105,1,0,100.13,30.01,259,259,26342.89,4094.789999999997
2025-01-07,SKU014,Household,Gauteng,Supermarket,113.65,85.9,112.76,120.52,0.0078,0,0,100.39,30.39,234,195,21988.2,5237.7
2025-01-08,SKU014,Household,Western Cape,Hyper,113.65,85.9,120.92,113.22,0.0,0,0,100.06,30.13,279,171,20677.32,5988.419999999999
2025-01-09,SKU014,Household,Western Cape,Supermarket,113.65,85.9,116.77,115.84,0.0,0,0,100.06,30.29,265,166,19383.82,5124.419999999998
2025-01-10,SKU014,Household,Gauteng,Convenience,113.65,85.9,123.92,114.26,0.0,0,0,99.97,30.49,196,160,19827.2,6083.199999999999
2025-01-11,SKU014,Household,KwaZulu-Natal,Convenience,113.65,85.9,123.51,118.51,0.0,0,0,100.33,30.47,151,115,14203.650000000001,4325.15
2025-01-12,SKU014,Household,KwaZulu-Natal,Supermarket,113.65,85.9,119.69,117.2,0.0,0,0,99.7,30.47,184,152,18192.88,5136.079999999999
2025-01-13,SKU014,Household,Gauteng,Convenience,113.65,85.9,113.93,110.06,0.0,0,0,100.47,30.77,120,120,13671.6,3363.6000000000004
2025-01-14,SKU014,Household,Gauteng,Supermarket,113.65,85.9,122.34,113.73,0.0,0,0,100.29,30.31,161,161,19696.74,5866.839999999999
2025-01-15,SKU014,Household,Gauteng,Supermarket,113.65,85.9,112.1,119.09,0.0136,0,0,99.99,30.31,196,190,21299.0,4977.999999999998
2025-01-16,SKU014,Household,Gauteng,Supermarket,113.65,85.9,104.62,114.37,0.0794,1,0,100.72,30.18,297,248,25945.760000000002,4642.5599999999995
2025-01-17,SKU014,Household,Gauteng,Supermarket,113.65,85.9,116.52,113.73,0.0,0,0,100.27,30.37,172,172,20041.44,5266.6399999999985
2025-01-18,SKU014,Household,Western Cape,Supermarket,113.65,85.9,110.2,113.47,0.0303,0,0,100.73,30.69,215,160,17632.0,3887.9999999999995
2025-01-19,SKU014,Household,Gauteng,Hyper,113.65,85.9,117.97,117.34,0.0,0,0,99.6,30.48,280,225,26543.25,7215.749999999998
2025-01-20,SKU014,Household,Gauteng,Supermarket,113.65,85.9,118.88,112.54,0.0,0,0,100.29,30.61,263,178,21160.64,5870.439999999998
2025-01-21,SKU014,Household,Western Cape,Hyper,113.65,85.9,113.62,112.37,0.0002,0,0,100.44,30.56,256,186,21133.32,5155.92
2025-01-22,SKU014,Household,Western Cape,Supermarket,113.65,85.9,112.04,109.92,0.0142,0,0,100.48,31.06,272,168,18822.72,4391.52
2025-01-23,SKU014,Household,Western Cape,Hyper,113.65,85.9,106.21,107.97,0.0655,0,0,99.8,30.77,142,142,15081.82,2884.019999999998
2025-01-24,SKU014,Household,Gauteng,Supermarket,113.65,85.9,123.68,117.34,0.0,0,0,100.12,30.88,189,176,21767.68,6649.280000000001
2025-01-25,SKU014,Household,Gauteng,Hyper,113.65,85.9,107.87,107.58,0.0508,0,0,100.22,30.76,288,258,27830.460000000003,5668.259999999999
2025-01-26,SKU014,Household,KwaZulu-Natal,Supermarket,113.65,85.9,121.38,114.19,0.0,0,0,100.02,30.65,180,144,17478.72,5109.119999999999
2025-01-27,SKU014,Household,KwaZulu-Natal,Supermarket,113.65,85.9,119.7,111.32,0.0,0,0,100.12,30.7,210,169,20229.3,5712.2
2025-01-28,SKU014,Household,Gauteng,Hyper,113.65,85.9,102.81,114.43,0.0953,1,0,100.02,30.93,303,276,28375.56,4667.159999999999
